,gene_3,gene_4,gene_6,gene_19,gene_22,gene_27,gene_29,gene_32,gene_34,gene_35,gene_38,gene_40,gene_45,gene_46,gene_47,gene_48,gene_51,gene_52,gene_53,gene_54,gene_55,gene_56,gene_57,gene_58,gene_60,gene_64,gene_65,gene_66,gene_68,gene_70,gene_73,gene_75,gene_78,gene_79,gene_80,gene_81,gene_86,gene_88,gene_89,gene_90,gene_95,gene_96,gene_98,gene_99,gene_100,gene_101,gene_102,gene_103,gene_104,gene_105,gene_109,gene_110,gene_112,gene_113,gene_114,gene_115,gene_116,gene_118,gene_119,gene_120,gene_121,gene_122,gene_123,gene_124,gene_125,gene_126,gene_127,gene_128,gene_129,gene_130,gene_131,gene_132,gene_136,gene_137,gene_138,gene_139,gene_140,gene_141,gene_142,gene_143,gene_144,gene_145,gene_146,gene_147,gene_149,gene_150,gene_151,gene_152,gene_154,gene_155,gene_156,gene_157,gene_159,gene_160,gene_161,gene_162,gene_165,gene_170,gene_171,gene_175
sample_0,5.478486512080001,10.4319989607,7.175175262130002,5.61999396281,9.79608829288,10.8390699073,9.51353811877,7.764805258400001,13.7143957906,8.982424919002836,9.8334578054,10.8612652927,6.962849745839999,10.142149028981079,9.76950894439,12.245404150899999,10.175300035800001,12.399064255199999,8.47987724867,7.3557651235299994,8.793858083350967,10.643459394099999,6.0665017005236965,10.18720868060499,6.79226972417,8.014844728994541,10.4277528147,10.73430317,8.538115194580001,8.23475038315,8.72781156781,7.377930613440001,10.6857825027,8.43406938781,10.825427898,6.4267645787199985,10.679358720240577,7.408397680660001,13.230181093299999,9.71918172886,6.590142384319998,8.571102744818448,9.713963821130001,9.74243070833,10.007136432790196,11.169925001400001,10.0710064203,11.1609995774,9.568228037672457,8.65344701573,10.7030470434,11.406624888699998,11.228651493715185,8.23475038315,9.416594881739998,12.075779958100004,7.2824676059,12.480696811600001,7.7786291259,9.57793859092,8.8675135061,7.0114837231689515,8.801320080170083,9.76428610258,9.693784874630001,6.692720104190002,7.981220906590381,10.2772874001,8.667909860850001,9.807573090116298,5.5850436135645,8.8213562573,10.9012214018,9.431982251660001,10.0218960856,7.5595529949,12.4081120993,8.89697413178,11.749479796900001,9.10792582324,9.907700381450002,8.12633794562,11.3345079416,10.4736854584,9.79855604361,11.1348883194,9.224823603946831,12.929091021740415,7.699398923682603,9.000600058869999,9.74765761111,10.934125758099999,10.3367631649,9.060767050875523,9.268394623839999,9.39984826652,7.167130387521221,8.90462860102,8.99630964916,8.84382371711
sample_1,7.586156738130001,9.62301085621,6.8160492476800005,11.0552078582,10.0704698332,8.5224756055,4.9269909306,5.81983165243,13.2862400796,8.385853222057758,9.53330247465,9.72815181163,6.6986907779400005,9.830935040650001,8.81852146478,11.505623018900001,8.95127014222,12.3560474967,10.337443505200001,7.892427172949657,7.72066663944916,11.1251099172,6.090792046869999,6.80311076872,6.340834617879999,9.92649466675,9.921315207474555,11.751630861235256,6.266046266980001,9.107447260610002,8.75945880524,6.3618122150000005,9.698157693130002,9.14446706033,10.3770044164,8.771882278060001,11.346530354,11.8015588282,8.885272347799999,9.79584972533,7.26374806278,8.837051985006102,10.33167534241519,9.29877743562,11.463069627899998,11.414574255,10.808022249018077,10.5909051188,9.25668518284,8.24475864898,9.547434405109998,10.940431063699998,9.98639671303,7.7652894143100015,7.4370778943600016,10.4620420909,8.628051775569999,12.197669114969402,9.042303584117207,10.6517244331,9.489158304340501,7.0667027436800005,7.74682331702,10.6158686871,9.945126159796876,7.543998450129999,8.160290102314738,10.7024757407,10.5347794865,11.3806829179,2.6512239429900006,8.392385544809713,12.460560843700001,9.64448002049,8.41069301713,7.50057900434,9.969846959,8.66338731886,11.327737881,6.45988402932,9.40161340206,7.03661322406,10.1692611088,10.2959410835,9.64266547513,7.71781348972,8.813567143581485,12.3599142421,8.40106296273,10.4077776105,9.285073788455975,10.4123157916,11.1328916782,8.097526524600001,9.84046638111,8.71092349728,6.1275878852900005,7.833693396880001,9.03251139286,8.547844713690939
sample_2,6.893601168970637,9.87072997113,6.972129709339999,9.175159898647104,7.774066196704738,9.86161579722,3.11943918357,7.899526108649999,10.7310983667,6.96788332091,9.64632289169,10.0534236331,7.59234490635,9.97106928341,9.28653697002,11.925995711,8.90590742468,11.859453254000002,9.48727731321,8.68346487475,10.084117429199999,10.0703427427396,6.03312341849,10.9014326077,7.290839060110001,7.54440037749,11.3879903691,10.1632093793,8.0827132324,6.9111577462438385,10.0061296847,2.53366301282,9.81601516643124,7.860553165239999,8.39214995739,5.81156093928,10.7175993174,7.89915317431356,13.892087396500001,9.4865374036,3.834488747780001,8.379802223479485,9.844948938839998,8.58860596095,11.5203878702,10.883742286369936,10.085087335,10.5899319813,7.603322197260001,2.4387985047600003,8.922438713630001,11.6423134849,10.3769827184,8.69889562459,8.007314389341573,10.0281961647,7.603430728470478,13.108818454300001,10.3132231734,9.989882283177145,9.63767182548,6.664194782608764,7.921025658429999,10.366442960970485,10.1543751084,1.98112198979,5.545140558300001,11.474687254190084,9.81220779597,8.91474688182,5.546456411212839,4.50723013479,10.0174626438,10.1045332346,7.8719483485,5.199432857209999,10.6895437829,8.726769922979999,13.459380385700001,7.761644326222179,9.37406571822,9.93881652932,10.6213284598,11.225195384300001,10.5282782807,10.685769209757034,4.0742656523,11.8316991412,5.91474389253,10.2195799688,9.284819661700737,10.2517664243,11.1166298725,7.38216574953,9.942778117656516,8.35690968642,6.488755995,8.19944169148,7.758682938039999,8.70527987749
sample_3,6.65906827484,10.1961840717,7.843374638930001,8.30631693043,8.52461614952,9.548253685416976,7.029894549660001,6.800641097330001,12.659474180899998,8.2998902747,9.67073059468,10.2646185279,8.89029164084,10.6393045278,11.484455378,11.504622573855244,8.84686309394,12.3556979623,9.50669634718,8.4099254829,8.101676336470002,9.47352717716,5.60075948289721,10.1446582428,6.837009728109999,8.10719091588,10.883436590628842,11.050209178100001,8.32384290297,7.010480165498466,9.29759725505,7.03826812791312,10.2654157978,8.721417093580001,10.381088657799998,6.384221368863564,10.5881336934,5.98337672186,14.982962389599999,10.5446167535,5.8664579928,8.304345379813439,10.1410725422,8.61799632592,10.719132587696134,10.726200240512725,10.4414606551,10.652925618300001,10.582189035499999,5.28515434996,9.950292261649128,10.840919511600001,10.7833338708,8.84465555555,8.146089886152152,11.304328503099999,7.67230511238,13.220113769000001,8.684399306578955,10.1664643974,9.37683733393,6.956008559416221,7.696974478959999,10.343307878400001,10.375899108008138,5.69091429822,6.13550614034,11.489406456300001,9.62003466471,10.1170586331,5.722648792197695,8.421812377619998,10.7203554279,9.43004477588,8.1507170566,9.77983095863,11.423677957899999,7.405201042230001,12.1482986176,6.13550614034,9.771144435950001,8.302830813449999,10.4123369645,10.115186741799999,9.6155119362,11.119716237538693,8.41588117279,12.302530403499997,5.456942851235532,10.081143737157458,9.100036772760001,9.75420105687,11.1491755162,7.652257022190001,10.222431485183785,9.406307064239998,6.05382598875,8.39793555642,8.129123281150001,8.86002854152
sample_4,6.53945352515,9.738264561849999,6.5669673290100015,10.1491501063,8.443191574252056,8.82153484143,7.374511083283682,6.717254849064335,13.556733553399999,8.0047541788,9.576485944740245,9.860650929039998,4.443069518879999,10.391297300100002,10.0501207304,11.2183452717,9.14499975918,10.9340667687,9.88167073657,8.16907817149,7.29522710472,10.379335042200001,6.7030868530299985,9.34617462674,7.185202514989999,9.85356999684,10.656397295989573,12.161264023221594,6.55828906612,7.694169810910001,9.122603994451918,4.30465705619,8.06319551714,8.03946195482,9.51990943489,7.111047783653135,10.2868349542,8.704508893999998,6.4777501727599995,11.0648370555,8.11537143903,8.32427957377,10.4534558469,8.65856497115,10.803848586800001,10.7737161694,10.3638609767,10.8403216011,10.252286971,5.822272989856117,9.11720672079,10.3330323246,10.010409690966874,9.14209939695,8.60483117823,10.9022771225,7.8355325335,13.0205355371,9.368665377685032,10.0121077017,9.847054922669072,7.2311539654,8.143199516989998,10.613890735,10.2799239241,7.207132135055952,6.20503664395,11.209191365999999,10.1862380707,11.1392763444,5.4286884584,9.353718054929999,10.976123722551284,8.9103039384,8.43625763594,6.46387907734,10.204457354615036,9.0630282935,10.825030316800001,7.446305863039999,9.169004361843571,7.6941888103940865,9.098567498520802,10.1496963195,8.660591393919999,11.5142357062,7.03246455753,11.4194862221,3.2085016528900003,10.356023298435122,9.375658527539999,9.693398093110002,11.3245012349,7.6519701299400005,9.67193905765,9.48828201752,7.773158992119999,7.172657521410002,7.981808604570093,7.956039222839999
sample_5,6.620243289730001,9.70682924127,7.758509726169999,6.84276517646,7.6639351836,9.62838721143,7.012758606910001,8.00223557143,14.021153496199998,9.12605911607,9.962887331789998,11.134355724,8.11864523802,10.3278220717,10.1380285569,11.940526498299999,10.273306072,12.099584514000002,9.70311800763,8.10070438415,8.610533976130002,10.096283313776835,8.29285075404,10.3181473418,7.121295206919998,8.605134812090295,11.1594866509,10.1818728031,9.212653710677563,7.831034832189999,7.865968288839999,8.184002521110001,10.4170191389,9.61738848683,9.156770752949999,7.34908214639,11.588513206300002,4.461993405360001,14.7114034878,9.90009243434,8.11864523802,9.11157389077,9.59112585483,9.58468633344,10.763046339400002,10.653696081967537,10.6399556451,10.122266777644802,8.83256826738433,7.79243893006,10.3205749339,10.0595067042,9.97277879962,8.51847563856983,9.61406379903,10.906072636339331,7.48382283624233,14.993097604299999,7.7783991530800005,9.60789248535,8.703975007189586,7.392706638373587,8.63722622217,10.1408169922,10.887289168499999,9.082162350290002,7.328450540510001,11.1196739106,9.259392549680001,10.969904503399999,6.183974740839999,7.598537267810502,10.960991403867178,9.09467945305,9.11604759344,7.93593703118,11.495465326700002,9.29532813925,13.3801092773,8.77934509219,9.44591702432,9.137047486269998,10.42203322,10.2016338612,10.1484257374,10.4269984972,8.47435086137,11.767075405999998,6.1668339242400005,9.724510442489997,9.339316832094758,11.5074279747,10.506998601573041,8.921540468260002,9.78614544923,8.586353168002049,9.570904977069999,6.956858185170001,8.766598474310001,9.32073512417
sample_6,6.572007414980001,9.64051067136,6.75488750216,7.424199888310001,9.97363997302,9.50897724457,8.63317688533,5.89940042972,15.5977528771,10.9094656108,9.768642017372231,8.63424474929,6.33635123579,8.322897080139999,9.93144520785,10.9277409314,9.430914156893392,11.2274895968,9.61366793048,7.705824983677942,8.92632564905,10.213541701900002,6.92692453482,5.80315727693,6.29156488232,8.92102863473,10.2264844462,9.868848785360003,8.94867089257852,6.68783055497,8.705562579793447,6.36003587504,9.11917717795,7.84647451116,9.43743858002343,6.919095572026274,10.320797519879246,10.922777641,7.22793356607,9.00980063077,10.5189874839,9.47050839485,9.76400903245,9.410338984400001,9.860570235589998,9.77506206772,9.65892729612,9.764748873530001,8.486058672939999,7.99253052959,9.88458418504,9.251951809870862,11.452781763599999,8.684054446625664,8.397326811830457,11.7055589549,7.401545141919999,9.65733452906,6.89657459891,10.434596954999998,8.43307628756,7.282652931519997,8.84334008867,10.0086807215,10.3513699373,10.0140065177,9.13291095156,11.404960583,10.095002322635109,11.181152256899999,6.68783055497,7.80681380995,10.907977660842995,9.284588024944282,10.3104310134,7.694896796975145,10.294126748,10.87989463024153,8.717583895710003,9.28603094891,8.54407188753,9.08160060654,8.04947830095,9.160721065910002,8.88338865664,8.85727502119,8.94341151236,13.447577971275047,5.859631687509999,9.55929104253,9.222881824129999,9.33465765478,9.2767292796,9.201956622408606,8.96029739357,9.32164854564,4.771045698249998,7.906686199330001,9.40560526397,7.809684538390001
sample_7,7.0338734865447865,9.75869126501,5.95210288448,8.783633957899903,8.92200750668,9.40627942402,5.020702010563063,7.012713918939999,16.7985857096,10.1139114254,9.3495665324,9.27643385344,6.82204177233,9.64191084724,10.7191320908,11.5007472898,9.65991385799,11.6172149027,9.58247132649,8.363687945822418,8.99575302059,10.021951591,6.551654435880001,9.2125231353,7.191750160450001,8.98354944691,10.6660375502,9.81716115019,8.81811877908,7.543781981319999,8.326236215960003,9.28557329755,9.64469631497,8.674233065102133,9.662467220789999,6.54220077426,10.4939154769,5.20278990612,13.338362770383952,8.4716548946,9.423695813730001,9.39480564227,9.923800661397287,9.035692777825501,10.151663512999999,10.650683792899999,10.2827641155,10.117683963020294,9.60720453485,9.587183067260002,9.782950718739999,10.2082465535,10.710759091773257,8.917739047260001,8.60803299403,10.773889213199999,7.725720710000001,12.827471723199999,7.348276688220001,10.154843419299999,8.958831077969998,7.98843474945,8.8610589826,10.0353077357,10.5875900194,7.913156492834433,8.03253067756,11.636502276300002,9.33042394778,10.700261977560876,5.580052860479204,9.51766151529,11.1120941048,9.15910998288513,9.193411698400034,7.783232638555347,10.912347875470013,9.77471294665,11.8283785002,8.999464563216401,8.879834397589999,7.80413747618,10.6516526889,9.62498366092,9.68775883475,10.7566647291,8.8588357874,12.4515047734,7.08447889496,9.43344565048,9.23585866913,10.8340285346,10.0084566353,8.113552624137094,9.27476483921,8.623452841312156,7.39201683,6.871437094160001,8.768081744189999,8.381529973360001
sample_8,6.54669231412,10.4882518866,7.69022151943,10.147624695800001,8.34397626007,7.600537379069999,4.93423340742,5.2446169089699985,13.5310036784,5.9444110473,8.5421961302,9.29804423311,7.89355030225,9.79688323324,10.618596568200001,10.5991782937,7.7321199287499995,11.458124609,9.55519112786,8.263894760453661,7.9168587647000015,9.727495069030002,5.56136585432,7.404843530739999,7.25163389156,10.6925370448,9.60472556386,10.564988240723096,7.33488107833,6.59562748015,10.2082587486,4.22527492987,9.64299031296,9.91278756577,9.29804423311,7.25788751326,10.637005180800001,8.980962107809999,8.57186638633,9.59701711137,8.647458426450001,8.003388604860001,11.039042408499999,8.25533077215,11.1651833748,11.238864465399999,11.273778119000001,9.725609953069998,7.90358665037,5.682185187283444,8.98883803597,9.07867387336,9.759616924400001,8.72401240388,5.743051731919999,8.80743864747,7.535345370910001,11.560901201400002,8.629433124610001,9.26209719503,9.69848763856,6.43424790645,7.3666631746,10.975470845074273,10.112009371000001,4.755037107230002,6.94565451885,10.4638717226,10.411640623981967,12.9716890375,5.473468730459999,7.404843530739999,10.1768837227,9.10934488694,8.205331572656757,8.36107087655,9.80225785237,11.6287644836,11.1039434299,7.5180314926,7.93816815051,8.339017095920001,7.65105169118,9.83734912046124,10.1192005269,9.794346988012562,7.859590691669999,10.9774301964,4.4789782745,10.9920036088,8.82080710516769,10.4161852813,11.712131451800001,5.765235037769999,11.6548642284,8.85044002951,5.06026792271,6.406288354,7.371489165519999,10.3869833424
sample_9,6.849511442030001,9.687579500930417,7.94721612097,7.8567803226100015,7.407950124783933,9.87131233293,6.28421057865,5.90718391378,12.578643937799999,8.273922356876783,9.29213064139,9.964668278724758,10.6807287218,9.95464801017152,10.3324282277,11.5436070431,9.05276637378,11.672277926541366,9.53716403146,8.19843030747,9.145078837787613,10.040708703583425,5.896667784995871,10.817847062500002,7.476325188714331,9.20868063452,10.947819546,11.376771146599998,7.992241596839999,7.067385460437731,8.19843030747,6.131583311209999,9.637119329370002,8.3956540873,9.4294255728,6.423583904544562,12.2375206984,2.77989003934,13.910750546973912,9.72115388701,7.467923397030001,8.202160871847486,9.53842952286,8.997349371164919,9.87532392784,10.609366598373347,10.0655238447,10.6018264898,8.3560117215,6.465445597000001,9.539693905179998,10.1121657988,10.6258366711,9.03135383907,7.268780577889999,9.32476785827,7.54549737829,13.780692082105237,8.347629346014394,10.903814076600002,8.566655352989999,6.7186356162699985,7.933849104887787,10.31428478527035,10.935864859600002,8.546670709080002,5.89916837831,11.573695826049013,9.298119861860002,10.3199655971,7.161232679119999,7.087070289930002,10.1907259616,9.197409761138266,9.675872373539999,8.00328177708,10.9444778145,10.0522963312,13.324405598499997,8.461176551849999,9.365982363783191,7.97260075967,9.16189020105,10.150984189556747,9.24949511776,11.381589413279789,8.323571640909773,11.3855820291,2.77989003934,9.70095289337,8.65101939167,10.167192315,10.3769610202,8.226966042819999,9.189540438559998,8.51616489451,7.36326746387,8.273301409010001,8.168572289730392,11.2775780024
